2_cityforest;2;forest;2_1;0;0;0;0;1;3;0;0;3;0;0;0;7;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;7;19;85;4;18;13.69;39.33;67.8;45.595;6;11;515.309.415;999.656.671
2_cityforest;2;forest;2_2;0;0;0;0;0;3;0;0;0;0;0;0;5;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;7;13;80;7;19;7.64;35.14;65.25;31.19;16;11;515.299.841;99.670.468
2_cityforest;2;forest;2_3;0;0;0;0;0;1;0;0;3;0;0;1;5;0;0;0;2;0;0;1;0;0;0;2;1;1;0;0;9;17;85;4;12;11.3;38.4;63.66;41.935;13;11;515.297.134;99.685.237
3_weende;3;forest;3_1;0;1;0;0;0;0;1;0;0;0;0;0;4;0;0;2;0;0;2;0;0;0;0;0;0;3;0;0;6;13;85;4;24;7.64;27.87;57.3;30.4;7;16;51.567.647;9.953.385
3_weende;3;forest;3_2;0;0;0;0;0;3;2;0;3;0;1;1;3;0;0;0;3;0;3;0;0;0;0;0;0;3;0;0;9;22;75;4;17;7.32;29.7;57.3;28.97;9;16;51.568.118;9.954.182
3_weende;3;forest;3_3;0;0;0;0;0;2;3;0;0;0;0;0;3;0;0;0;3;0;2;0;0;0;2;0;0;1;0;0;7;16;80;4;18;9.55;30.31;49.97;32.945;9;16;515.689.158;99.552.095
4_schlucht;4;forest;4_1;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;2;0;1;0;2;0;0;3;0;0;0;0;7;12;85;7;16;7.32;42.85;72.26;46.315;5;19;51.565.417;9.967.724
4_schlucht;4;forest;4_2;0;0;0;0;0;1;2;0;1;0;0;0;2;0;0;2;1;0;3;0;1;0;0;3;0;2;0;0;10;18;80;2;28;8.59;25.93;57.93;26.42;6;19;5.156.493;9.966.974
4_schlucht;4;forest;4_3;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;1;0;2;0;1;0;0;5;0;1;0;0;8;15;35;3;22;7.8;33.4;68.75;23.635;8;19;51.564.554;996.537
